THUMB_INDEX_ANGLE,INDEX_MIDDLE_ANGLE,MIDDLE_RING_ANGLE,RING_PINKY_ANGLE,target
50.55399,54.6339,22.51259,55.06527,LOVE
48.77896,56.36581,23.16564,56.62803,LOVE
51.29332,65.00378,23.51441,56.3134,LOVE
58.40945,69.63058,24.05208,60.56071,LOVE
63.10059,75.65527,23.02193,66.38336,LOVE
65.47443,77.56887,21.69771,70.44814,LOVE
66.25581,76.6199,21.25142,70.03808,LOVE
63.45607,73.1711,22.47921,67.92928,LOVE
59.92429,70.03139,24.44681,65.0295,LOVE
58.73638,67.17992,26.08751,61.22241,LOVE
59.19907,65.54646,27.76735,58.92589,LOVE
60.81298,62.88699,27.78625,57.98105,LOVE
63.27935,59.27929,27.01455,58.42643,LOVE
64.27271,57.56821,26.0615,58.71477,LOVE
64.05595,54.96021,23.94084,59.26957,LOVE
62.46798,60.51936,24.50179,58.58449,LOVE
57.44598,67.18978,25.08833,58.06931,LOVE
56.15114,69.60925,25.92914,58.24839,LOVE
57.90286,69.80592,26.70128,60.41673,LOVE
61.5373,67.19757,26.53234,60.39807,LOVE
64.17266,61.44911,26.63283,60.53595,LOVE
65.84163,60.17668,26.6944,59.76245,LOVE
64.8465,64.99946,26.8225,58.14666,LOVE
61.71881,69.33109,27.13487,56.6333,LOVE
57.67598,69.42705,27.87374,57.2027,LOVE
57.13903,70.45176,26.54434,59.40216,LOVE
56.33677,69.50911,27.10846,60.13801,LOVE
56.16926,68.67955,27.09488,59.99656,LOVE
56.3181,67.80825,26.89624,59.73344,LOVE
53.59967,67.19923,27.65656,59.26878,LOVE
50.30237,67.35213,26.34514,59.70253,LOVE
49.32382,68.6226,26.00974,61.31701,LOVE
49.81479,69.25047,26.41884,61.52737,LOVE
49.7087,68.56506,26.98374,60.09726,LOVE
48.14854,66.90601,26.80873,59.55621,LOVE
45.76093,65.80669,26.2665,59.59353,LOVE
45.7872,67.13912,26.17981,60.1404,LOVE
